Date,Open,High,Low,Close,Volume,Change %
20-06-2011,96.44824679,97.58131563,94.2683603,95.19363403,3064878,-1.843449316
21-06-2011,95.58568455,95.96207019,94.49182038,94.82115936,1932556,-0.391281071
22-06-2011,95.11521395,96.93048098,94.73099234,96.62075043,1969374,1.897879204
23-06-2011,95.98951861,97.62443488,95.75427913,97.32254028,1802693,0.726334512
24-06-2011,97.23235421,100.9020922,97.02848332,100.1101227,3523160,2.86427213
27-06-2011,99.19269177,101.6627062,96.16202303,100.9373856,2096273,0.826352876
28-06-2011,100.6041459,101.8313143,99.50636355,100.8746719,2870570,-0.062131214
29-06-2011,101.9371615,102.5331023,100.2904851,100.6041336,2636295,-0.268192525
30-06-2011,100.6511953,103.6622622,99.69455295,102.5840759,4211251,1.968052654
01-07-2011,102.3292219,103.4622906,101.7881698,102.3135376,2578420,-0.263723514
04-07-2011,102.64288,103.8974927,101.7881733,103.7053757,3257662,1.360365506
05-07-2011,103.7053775,103.736746,102.8820393,103.2897873,863725,-0.400739476
06-07-2011,102.8428322,103.2701825,100.8080101,101.1647873,1022520,-2.057318594
07-07-2011,100.956995,103.5054248,100.956995,103.0231857,2600865,1.83700128
08-07-2011,103.0349475,103.9759055,100.4786754,101.2040024,8384462,-1.765799938
11-07-2011,100.7609625,102.0782999,100.2120683,101.4941254,960438,0.286671455
12-07-2011,100.2120634,102.5644581,100.2120634,101.0863724,1474243,-0.401750337
13-07-2011,100.4472999,101.7803215,99.39264034,100.4002533,2287907,-0.678745377
14-07-2011,99.58476055,101.1373373,99.19269063,99.8356781,1474947,-0.562324473
15-07-2011,99.66317696,100.2904864,98.27134229,98.9574585,2148169,-0.879665087
18-07-2011,99.0358821,101.9293293,99.0358821,101.5411835,3362997,2.610945163
19-07-2011,101.0158119,103.3486047,101.0158119,103.2074585,1821366,1.640984443
20-07-2011,103.2701804,103.7916302,100.9765986,101.2275162,1465165,-1.918410114
21-07-2011,99.99250939,101.8273785,99.99250939,100.7060699,636921,-0.51512301
22-07-2011,101.1138037,103.8190572,101.1138037,102.0743637,2810333,1.358700387
25-07-2011,101.7019111,103.3485873,100.8589708,103.0545349,2143547,0.960252083
26-07-2011,102.8114692,103.7367429,101.3059328,101.9410782,1640157,-1.080453885
27-07-2011,101.4862876,103.3407591,101.4862876,101.9371643,848554,-0.003839355
28-07-2011,100.466906,101.9998868,100.1532575,101.1883087,3505253,-0.734624703
29-07-2011,100.3885064,102.0626272,99.78079919,100.4629974,2071776,-0.716793559
01-08-2011,100.0787536,102.6977562,100.0787536,101.599968,1549402,1.131730636
02-08-2011,101.679171,102.1146404,100.1589686,101.1090927,1528242,-0.483145078
03-08-2011,100.0006081,102.2888269,99.3671879,101.8573074,1286236,0.740007354
04-08-2011,101.4257944,102.6926286,99.76307727,100.3885727,1157492,-1.441953237
05-08-2011,98.49623302,100.095608,97.15022615,97.65299988,2891005,-2.72498427
08-08-2011,96.04967603,97.54612274,94.94911853,95.49939728,2706449,-2.20536246
09-08-2011,92.12644466,94.73532961,92.12644466,93.21513367,2918632,-2.391914165
10-08-2011,94.29985369,94.85409479,92.40752417,93.12011719,2535913,-0.101932461
11-08-2011,92.24125625,92.98551717,88.53181379,89.0385437,10125011,-4.383127523
12-08-2011,89.47004901,90.34100016,85.19449114,85.94667053,7721727,-3.472510938
16-08-2011,86.23172762,87.48272482,84.739237,85.51913452,3612277,-0.497443366
17-08-2011,84.8777825,85.90708557,83.85244182,84.99259186,6462610,-0.615701581
18-08-2011,85.12323324,85.37660131,81.71070162,82.47476196,2977542,-2.962411005
19-08-2011,80.24198295,84.06227263,80.24198295,83.42489624,2870228,1.152030336
22-08-2011,83.13591023,87.01558609,82.05910199,86.35445404,2573933,3.511610961
23-08-2011,87.01556839,87.09474122,85.11531414,86.01397705,1167367,-0.394278435
24-08-2011,84.40272873,85.48349925,81.63153558,82.20952606,4723377,-4.423061367
25-08-2011,82.66082714,83.74159759,81.94823412,82.80730438,7275580,0.727139967
26-08-2011,82.80731704,82.82315411,79.68378323,80.2182312,5733732,-3.126624155
29-08-2011,80.3646913,83.61095233,80.21425166,82.72812653,2599777,3.128834041
30-08-2011,83.91579617,84.43440705,81.4098394,82.72022247,3254253,-0.009554251
02-09-2011,85.11532093,85.53100334,79.67981927,80.77642059,5052138,-2.349850885
05-09-2011,81.07728903,82.04325011,78.96722173,80.09549713,4888089,-0.842973057
06-09-2011,80.04799425,80.99811837,78.79304094,79.25226593,4862887,-1.05278228
07-09-2011,79.81045777,83.29425013,79.81045777,82.22931671,6796500,3.75642355
08-09-2011,83.13589812,83.43280876,80.92685846,81.31877899,4803790,-1.107315196
09-09-2011,81.86510677,81.86906917,79.05828326,79.3393631,4052881,-2.434143648
12-09-2011,79.01869007,79.01869007,77.7518621,78.77324677,3279578,-0.713537784
13-09-2011,78.95930805,80.04403471,76.97988081,77.58162689,7052330,-1.512721542
14-09-2011,78.33777372,78.33777372,75.0598442,75.96246338,5284672,-2.087045062
15-09-2011,76.40585849,76.68298223,75.21820321,75.85162354,10496694,-0.145913967
16-09-2011,76.16039775,79.09786764,76.16039775,77.98543549,10343163,2.813139457
19-09-2011,77.83103787,78.58321733,77.23720407,78.07252502,3096473,0.111674107
20-09-2011,77.98146881,79.17704238,77.33617394,79.00285339,6690596,1.1916207
21-09-2011,78.78114437,79.17703351,78.08043235,79.08202362,7846596,0.100211858
22-09-2011,78.54362523,80.04006552,76.50481228,77.48661041,6235961,-2.01741576
23-09-2011,76.80965374,79.08203547,76.52857391,78.44069672,4818318,1.23129183
26-09-2011,80.24594393,80.40429588,73.19918546,76.7225647,3169443,-2.190357928
27-09-2011,78.14774458,80.76058585,77.67268253,80.08758545,3150903,4.385959679
28-09-2011,80.91894146,80.91894146,79.17704525,79.85005188,3505272,-0.296592247
29-09-2011,79.96881994,81.86906814,78.66239931,80.80017853,5020462,1.189888579
30-09-2011,80.36470156,80.36470156,78.3852743,79.05828094,4424030,-2.155809077
03-10-2011,78.38528071,78.38528071,75.21819809,76.60379791,3382620,-3.104650143
04-10-2011,77.11844641,77.79145311,75.81202569,76.60379791,2472830,0
05-10-2011,76.80174501,78.89993802,76.08915187,77.7518692,4205429,1.498713276
07-10-2011,80.76059242,81.7898957,76.99968215,77.83104706,3533357,0.101834023
10-10-2011,77.79144802,84.12561285,76.88091034,82.02742004,8936158,5.391644009
11-10-2011,83.13589452,84.08601853,80.80017092,81.31481934,6711055,-0.868734757
12-10-2011,81.51277415,82.30454634,78.38527806,80.12717438,6246647,-1.460551678
13-10-2011,81.2356452,81.3148243,77.98939007,78.22692108,4228308,-2.37154662
14-10-2011,78.38528436,80.0875944,78.22693241,79.29582214,2934914,1.366410754
17-10-2011,80.20635865,80.20635865,78.78116611,79.17705536,3036915,-0.14977685
18-10-2011,78.70198572,79.81046174,78.22692367,79.37499237,2370587,0.249992894
19-10-2011,79.96882887,79.96882887,78.66240809,79.29582214,2604164,-0.099742028
20-10-2011,79.13745477,79.2166276,76.48502105,77.15802765,2935323,-2.69597368
21-10-2011,77.67267086,78.22691192,76.40583683,76.99966431,2322495,-0.205245452
24-10-2011,78.10815677,78.50403972,77.47473654,77.94979858,1896372,1.233946
25-10-2011,78.38528312,79.73129656,77.67268997,79.17705536,5546153,1.57441943
28-10-2011,83.92767748,84.08603569,79.73129768,80.7210083,5972426,1.950000458
31-10-2011,81.55234624,81.55234624,78.58320886,79.53333282,3576981,-1.471333797
01-11-2011,79.73128254,80.64181389,78.78115226,80.00839996,6927066,0.597318284
02-11-2011,79.17704777,81.39400609,79.01868959,80.80017853,4557430,0.989619296
03-11-2011,80.40429665,83.92767592,80.40429665,83.45261383,4058320,3.282709706
04-11-2011,83.92767346,83.92767346,81.19606651,81.7898941,1773426,-1.992411801
08-11-2011,82.70043575,82.74002217,80.95853929,81.63154602,993162,-0.193603483
09-11-2011,81.55236058,82.54207739,80.40429184,81.0377121,1522420,-0.727456421
11-11-2011,80.68141552,81.31482952,79.05828472,80.83976746,2027573,-0.244262376
14-11-2011,81.55236186,81.59194828,78.3852793,80.24594116,2876938,-0.734571997
15-11-2011,75.13901787,79.01868696,73.87218369,78.22692108,5415130,-2.516040128
16-11-2011,77.51433178,78.58322141,76.40584948,77.67268372,2889867,-0.708499527
17-11-2011,77.59350729,77.94980385,74.90149306,75.25778961,2886436,-3.109064846
18-11-2011,75.21818443,77.5934944,74.42641861,76.92049408,2983286,2.20934534
21-11-2011,76.56422301,77.59352017,75.8120371,76.04956818,2342925,-1.132241692
22-11-2011,77.15802999,77.15802999,73.35752754,74.34724426,3404739,-2.238439947
23-11-2011,74.03053271,74.62436023,71.45727805,72.09069824,2855313,-3.035144131
24-11-2011,72.01152418,73.95136504,71.33851752,72.88246918,4264425,1.09829833
25-11-2011,73.43670269,74.34724027,72.20946128,73.08040619,1205785,0.271583844
28-11-2011,74.42642587,75.21819176,72.68452964,74.38683319,3303780,1.787657007
29-11-2011,74.98066197,74.98066197,72.60535174,72.88246918,1317577,-2.022352544
30-11-2011,72.84288021,73.19917673,71.41769411,72.64493561,2451587,-0.325913175
01-12-2011,75.09941971,75.09941971,73.43670271,73.59505463,2684118,1.307894364
02-12-2011,74.34725792,79.53335472,72.44700948,77.27680969,4237742,5.002720746
05-12-2011,77.59349308,78.14773415,76.12872071,77.11843109,1792721,-0.204949715
07-12-2011,76.99967702,79.92922845,76.40584945,77.47473907,2967620,0.462027013
08-12-2011,77.1184489,78.66240697,75.29737962,77.7518692,2802091,0.357703853
09-12-2011,76.84132128,77.03926588,74.26806652,75.37654877,1910964,-3.055001068
12-12-2011,76.24750446,76.40585641,68.25062162,70.03210449,4457234,-7.090327645
13-12-2011,69.95291663,72.76369594,68.88402088,71.65522003,5672096,2.317673517
14-12-2011,71.29892977,71.53646079,68.25061294,68.68608856,3416836,-4.143635967
15-12-2011,68.09225142,72.36780917,67.30047938,71.81356812,5602896,4.553294006
16-12-2011,72.09069803,74.62436001,68.21102283,70.2696228,6471923,-2.149935386
19-12-2011,69.24032857,69.67580423,67.14214192,68.44856262,3728690,-2.591532597
20-12-2011,68.72567613,69.59662113,63.46040094,64.13340759,3742720,-6.304230307
21-12-2011,66.46913153,69.477862,64.52929066,68.80485535,4107346,7.28395376
22-12-2011,67.77553877,70.94262055,67.53800779,70.54673767,1966084,2.531627042
23-12-2011,71.49686792,72.05110274,69.24031718,69.71538544,1598109,-1.178441784
26-12-2011,70.38839087,70.62592189,69.27991489,69.99250793,1028487,0.397505509
27-12-2011,70.6655121,72.05110547,70.111271,71.69480896,3111352,2.432118916
28-12-2011,73.95136249,74.58477645,72.16987362,72.84288025,5854544,1.601331122
29-12-2011,73.23876033,73.23876033,69.39867782,70.07167816,2204600,-3.804355454
30-12-2011,70.5071563,71.18016293,68.52772909,69.08197021,1489596,-1.412422212
02-01-2012,69.67579779,70.46756992,68.13184619,69.79456329,2346043,1.031518175
03-01-2012,70.78428019,73.5950597,70.07168088,73.35752869,2848274,5.104932569
04-01-2012,73.63464592,74.26805982,71.97192895,72.76369476,1463473,-0.809506446
05-01-2012,73.23875829,74.70353696,72.52616529,74.18888855,2073520,1.958660554
06-01-2012,74.34724156,75.21818648,71.33851134,72.68452454,3749013,-2.027748418
09-01-2012,73.91177368,74.46601483,73.00123599,73.91177368,2226415,1.688460031
10-01-2012,74.03053293,74.94107055,72.24905037,74.42642212,4772845,0.696301025
11-01-2012,75.21817092,75.21817092,72.84286138,73.39710236,2519408,-1.383003151
12-01-2012,73.55548847,75.45573699,73.2387783,74.66397095,5212314,1.726047147
13-01-2012,75.45573168,77.91022126,75.21820063,76.1287384,5099770,1.961812957
16-01-2012,76.00997027,78.10816321,75.45572909,77.31639099,4410173,1.56005815
17-01-2012,77.67268117,78.62280525,77.0392672,77.43515015,2090183,0.153601525
18-01-2012,78.0685729,79.652111,76.80173867,77.47473907,5042434,0.051125268
19-01-2012,79.01869201,82.74001568,78.02898146,82.26495361,12617983,6.182937298
20-01-2012,82.34413024,84.52149587,82.18577205,83.1359024,5160685,1.058711825
23-01-2012,84.00684741,85.9070956,82.50248217,83.1359024,2622107,0
24-01-2012,82.46289201,85.51120877,82.225361,85.23408508,2784522,2.523798525
25-01-2012,83.96724948,85.51120093,82.54206353,83.4921875,3482218,-2.043663144
27-01-2012,84.32356007,84.5610911,82.50248466,83.17549133,3635572,-0.379312336
30-01-2012,83.05672061,83.88807917,80.87934878,81.59194183,4618095,-1.903865519
31-01-2012,82.10660168,83.29425684,81.27524307,82.26495361,3232601,0.824850794
01-02-2012,83.05671604,87.72816329,82.34412303,87.21350861,5310119,6.015386596
02-02-2012,88.67828866,91.40989525,87.56980645,88.04486847,6690985,0.953246666
03-02-2012,88.67828623,89.86594123,88.04486605,89.23252106,2948313,1.348917442
06-02-2012,90.57854057,90.57854057,83.57136929,85.03614807,5915455,-4.702739468
07-02-2012,85.43203866,86.38216281,84.5610936,84.83821106,3428743,-0.232768083
08-02-2012,84.24438095,86.30298114,83.49220144,85.51121521,3825878,0.793279516
09-02-2012,84.75902083,89.47005456,84.679848,88.24281311,4233810,3.194432325
10-02-2012,89.78676465,91.05359878,86.65926888,87.72816467,6075302,-0.58321853
13-02-2012,86.9364014,88.08447014,84.48191199,85.51121521,4619411,-2.527066959
14-02-2012,86.06544481,86.30297583,81.35441088,82.50247955,7691922,-3.51852754
15-02-2012,84.12560921,88.40116747,82.85877505,87.37186432,10278317,5.902107175
16-02-2012,87.49064495,92.32044482,87.29270034,90.22225189,17122608,3.262363228
17-02-2012,91.3703019,95.17079773,90.42017168,93.94355011,12275301,4.124590264
21-02-2012,94.4186235,95.96258138,90.69730631,91.44948578,7884069,-2.654854248
22-02-2012,92.00373344,93.34974055,86.93640261,87.76776123,7309434,-4.025965282
23-02-2012,87.76775237,90.73689,85.55079418,88.3615799,6176751,0.676579482
24-02-2012,88.75747174,90.89525731,87.64899566,90.10348511,3570284,1.971337786
27-02-2012,90.22224936,90.61813233,85.51121515,86.73845673,4872405,-3.734626222
28-02-2012,87.0947483,89.54923758,87.0947483,88.79705811,3888685,2.373343332
29-02-2012,89.62841922,93.27056368,89.47006103,90.97442627,11272540,2.452072412
01-03-2012,90.38057751,92.87465269,90.02428106,92.00370789,4312687,1.131396656
02-03-2012,92.59755317,92.63713958,90.26182944,90.81607056,3542612,-1.290858115
05-03-2012,91.84537886,92.24126182,88.87623475,89.86595154,1706318,-1.046201419
06-03-2012,90.26182774,90.73688976,85.27367653,85.82791138,3990495,-4.493403889
07-03-2012,85.74874872,87.33228689,84.75903189,86.26339722,4093175,0.507394195
09-03-2012,87.21351107,88.08446228,85.59038041,86.02585602,3574986,-0.275367313
12-03-2012,87.7677534,87.80733982,83.92766451,85.23408508,6712050,-0.920387162
13-03-2012,85.98627465,87.56981273,85.07573697,85.59038544,5800168,0.418025669
14-03-2012,86.69885763,87.4906297,85.98626464,86.97597504,4862903,1.618861269
15-03-2012,86.85721337,88.0448684,85.31326182,86.81762695,4707005,-0.182059567
16-03-2012,87.49062523,88.36157009,83.13588843,83.57135773,7346159,-3.739182168
19-03-2012,83.92766163,84.28395814,80.48346205,81.23564148,3673999,-2.794876512
20-03-2012,81.23564159,82.85877222,80.12716565,82.1461792,5606138,1.120859888
21-03-2012,82.14619573,83.05673352,81.23565793,82.46290588,3475860,0.385564718
22-03-2012,82.85877054,83.13589422,77.35596484,78.46444702,3451261,-4.848796946
23-03-2012,79.53333525,79.65210075,77.51432178,78.86032867,3587776,0.504536345
26-03-2012,78.93951395,79.05827946,74.9410731,75.69325256,4083952,-4.016057458
27-03-2012,76.00997288,77.43515917,74.1097245,76.1287384,5244288,0.575329802
28-03-2012,76.80172583,77.6726707,75.09941624,75.77242279,4746793,-0.468043501
29-03-2012,75.21818189,81.31481477,73.99094054,76.99966431,8915160,1.619641383
30-03-2012,79.25621549,80.68140781,78.70198065,79.92922211,3089550,3.804637107
02-04-2012,80.32512672,81.03771988,78.93952681,79.21664429,2517329,-0.891511016
03-04-2012,79.65209464,80.60221856,79.57291556,80.40427399,3240832,1.499217381
04-04-2012,81.23565433,82.81919879,79.41458509,79.77088165,7468508,-0.787759534
09-04-2012,79.96881993,81.19606147,79.01868957,79.37499237,4419742,-0.496282947
10-04-2012,79.7312889,83.13590234,79.25622059,82.74001312,4595633,4.23939663
11-04-2012,82.26494074,83.76930579,78.93950682,81.07728577,6091678,-2.009580725
12-04-2012,81.55236306,83.29425944,81.07730099,81.7898941,2612448,0.878924758
13-04-2012,82.58167529,83.6901515,80.64183408,81.71072388,2925418,-0.096797077
16-04-2012,81.7502975,82.70042154,81.23564281,81.55235291,2721440,-0.193819078
17-04-2012,82.34412886,82.93795641,81.15647376,82.4233017,2786325,1.0679628
18-04-2012,83.09630098,85.03614165,82.85876998,84.44231415,3380191,2.449565122
19-04-2012,84.99655279,86.50091794,84.56108345,85.1153183,3820640,0.796998705
20-04-2012,85.31327062,85.31327062,81.86907066,83.17549133,1711068,-2.279057406
23-04-2012,83.37343594,83.80890532,80.28552627,80.64182281,1462327,-3.046171988
24-04-2012,80.76057471,83.37342188,80.64180922,83.09629822,1672204,3.043675499
25-04-2012,83.49219385,84.32355239,81.43358759,83.88807678,3267284,0.952844569
26-04-2012,84.48191335,84.71944439,80.52305859,80.95853424,3399579,-3.492203724
27-04-2012,81.31481819,82.4232941,80.80016978,82.10659027,1132037,1.418079071
30-04-2012,82.34412022,83.92765811,82.14617564,83.61095428,1884978,1.832208607
02-05-2012,83.92766559,84.28396211,81.1168798,81.59194183,2668229,-2.414770252
03-05-2012,80.80015919,81.59192491,79.09784975,79.73126984,4043274,-2.280460491
04-05-2012,79.29582339,80.87936167,78.4644647,79.21664429,5058516,-0.645450085
07-05-2012,78.70196833,81.15645713,77.59348629,80.5626297,7468937,1.699119452
08-05-2012,80.8397662,81.15647633,77.59350465,78.58322144,2708349,-2.456980701
09-05-2012,78.38528586,78.5832305,76.99968595,77.27680969,3946886,-1.662456335
10-05-2012,76.96007918,79.1770372,73.4367007,77.11843109,2942887,-0.204949715
11-05-2012,76.80173472,77.19761765,71.97193531,73.55547333,4578135,-4.620111837
14-05-2012,73.23876082,74.90148413,71.81357477,74.42642212,3458766,1.184070678
15-05-2012,73.31794362,76.40584688,73.31794362,75.09942627,4690463,0.904254338
16-05-2012,74.22848381,74.22848381,72.76370497,73.1991806,2053693,-2.530306503
17-05-2012,72.84287121,74.1888843,71.37809888,72.01151276,2855350,-1.622515221
18-05-2012,71.33850371,73.04081323,70.07166975,71.97192383,3342330,-0.054975832
21-05-2012,72.28864295,76.72255965,72.28864295,75.73284912,3196661,5.225545036
22-05-2012,76.76215418,76.84133329,71.25935354,71.57605743,5133564,-5.488756511
23-05-2012,68.52772921,70.78428011,68.21102536,70.19045258,8448430,-1.935849652
24-05-2012,70.4675776,71.25934982,67.89432257,70.70510864,3589548,0.733228022
25-05-2012,70.46757123,71.41769531,69.87374368,70.62592316,2042834,-0.111994009
28-05-2012,70.6655086,73.75341153,70.6655086,73.15958405,1641299,3.587437552
29-05-2012,73.63465497,74.42642713,73.39712394,73.7930069,2049551,0.865809804
30-05-2012,73.55547092,75.21818798,73.00122982,74.94107056,3948513,1.555789238
31-05-2012,73.27836095,75.61408485,72.88247172,74.03054047,6671180,-1.214994773
01-06-2012,73.95136633,74.90149044,72.28864287,73.71382904,2825167,-0.427811851
04-06-2012,72.05110546,72.84287757,70.86345043,71.18016052,2585060,-3.437168508
05-06-2012,71.65521348,72.40739282,70.26961402,70.54673767,2616157,-0.889886798
06-06-2012,71.06140382,73.63465879,70.9426383,72.52617645,3329868,2.805854455
07-06-2012,73.55548983,74.30766947,72.92207574,73.87220001,2487613,1.855914134
08-06-2012,73.2387783,75.29738503,72.48659868,74.66397095,2407202,1.071811771
11-06-2012,76.00998175,77.98940947,75.41615406,76.04956818,2780001,1.855777574
12-06-2012,76.00998175,77.11845802,74.74314726,76.04956818,3011072,0
13-06-2012,76.20791112,76.72255959,74.26807022,74.62436676,2189318,-1.874042746
14-06-2012,74.46600189,75.61407041,71.93233386,72.92205048,2875200,-2.281180207
15-06-2012,72.9616496,74.6243668,72.56576664,74.10971832,3648242,1.628681364
18-06-2012,74.82230877,75.37654991,71.81357835,72.96164703,2988704,-1.549150793
19-06-2012,72.84287245,73.35752084,71.3781001,71.9323349,3838001,-1.41075781
20-06-2012,72.48658629,73.71382783,72.24905527,73.27835846,2562048,1.87123574
21-06-2012,73.35752382,75.0994199,72.52616532,74.70353699,3321634,1.944883261
22-06-2012,73.7138291,75.21819436,72.72411857,74.8223114,3274719,0.158994365
25-06-2012,74.8223229,76.80175053,72.84289528,74.46602631,2899618,-0.476174938
26-06-2012,75.13901896,76.16831588,74.86189527,75.81201935,2297380,1.807526343
27-06-2012,77.59350459,78.82075241,76.8809115,77.47473907,4035324,2.193213874
28-06-2012,78.70198187,78.82074738,77.63309232,78.30609894,5049510,1.073072169
29-06-2012,79.1770368,83.53177373,78.82074031,82.89835358,8493200,5.864491656
02-07-2012,83.92767725,84.08603545,81.82948422,82.6608429,3753367,-0.286508321
03-07-2012,83.69014757,83.69014757,81.98784378,82.46290588,3505799,-0.239456803
04-07-2012,83.05671174,84.08601479,81.6315258,82.89835358,3337034,0.528052811
05-07-2012,82.89835504,83.92765811,82.22535472,83.61095428,2234529,0.859607793
06-07-2012,83.53177231,83.69012421,81.35440075,82.06699371,1806858,-1.846600825
09-07-2012,81.94824483,81.94824483,79.61252715,80.24594116,2460887,-2.218982893
10-07-2012,79.45417144,80.76059218,79.09787488,80.28553009,3238376,0.049334493
11-07-2012,79.45417534,79.96883013,78.70199576,79.21664429,2971927,-1.331355478
12-07-2012,78.78115604,80.56264493,78.3852731,79.85005188,3050119,0.799589024
13-07-2012,79.81046303,80.24593867,77.75186287,78.068573,2708572,-2.231030337
16-07-2012,77.87062185,78.54362846,75.93078111,76.36625671,3245230,-2.180539773
17-07-2012,76.44542934,77.59349161,75.21818173,75.77242279,3164251,-0.777612978
18-07-2012,75.21819066,78.38527297,75.21819066,78.02897644,2603563,2.978067174
19-07-2012,79.17704139,80.2063445,78.7415658,79.81045532,2760480,2.283099129
20-07-2012,79.21663031,79.493754,78.22691984,78.82074738,1172687,-1.240073049
23-07-2012,78.38528586,79.57294114,76.80174758,77.27680969,2274485,-1.958796046
24-07-2012,77.99863878,78.51997043,76.99608816,77.75802612,1705632,0.622717776
25-07-2012,77.79813352,78.03874618,75.99353857,77.19660187,1810266,-0.722014541
26-07-2012,76.99607688,77.55750845,73.82800647,74.63005066,4394550,-3.324694541
27-07-2012,76.03362887,77.39709832,75.39199731,75.95342255,1415831,1.773242649
30-07-2012,76.27424348,79.56262039,76.27424348,78.96108246,1650854,3.959874106
31-07-2012,79.40219064,79.8032095,77.67780257,78.80065918,1983362,-0.203167527
01-08-2012,79.16160321,80.20426019,76.39455762,80.08395386,2083966,1.628532922
02-08-2012,80.20424706,80.60526598,78.03873347,78.60015869,1125142,-1.852799587
03-08-2012,78.19914838,78.39966104,76.91587882,78.03874207,1106343,-0.714269074
06-08-2012,79.16158971,79.36210234,77.63770767,77.95852661,969950,-0.102789271
07-08-2012,78.03874278,79.40221235,77.79813013,79.24180603,1352817,1.646105275
08-08-2012,79.88343749,80.20425647,78.19914895,78.72047424,4168002,-0.657899931
09-08-2012,77.79811909,81.00628941,77.43720017,80.64537048,5244687,2.445229476
10-08-2012,80.28443886,80.96617667,79.08138222,80.20423889,1883623,-0.547001755
13-08-2012,80.44486866,81.56772556,79.40221174,80.88599396,2100530,0.850023734
14-08-2012,81.00629113,81.24690375,79.80322169,80.8057785,1429876,-0.099171006
16-08-2012,80.80578342,81.92864027,80.64537711,81.20680237,1585257,0.496281172
17-08-2012,82.61038089,82.61038089,76.11383953,77.99863434,3394143,-3.950614895
21-08-2012,78.6001627,80.20425115,77.43720587,80.0438385,1596167,2.622102528
22-08-2012,79.48242324,79.7631359,78.19915359,79.04129791,1772077,-1.252489395
23-08-2012,78.60016695,80.68548078,78.60016695,79.76313019,1989556,0.91323434
24-08-2012,79.40220742,79.72302638,78.60016319,78.84078217,971875,-1.156358859
27-08-2012,79.36210519,79.56261783,77.31689785,77.59761047,938183,-1.576812987
28-08-2012,77.31689561,79.92353445,77.31689561,78.60015869,6793251,1.291983363
29-08-2012,79.00118908,81.2068028,79.00118908,79.52251434,7580637,1.173478104
30-08-2012,79.88344119,81.24691716,78.6402779,80.08395386,9472245,0.706013283
31-08-2012,80.04384293,80.40476824,79.16159868,79.80323029,2344597,-0.350536603
03-09-2012,80.20423428,80.76566575,77.95851473,78.23922729,1860439,-1.959824164
04-09-2012,78.56006536,78.96108431,72.504643,77.31690216,1330461,-1.17885256
05-09-2012,77.47729382,77.47729382,75.43208676,76.23413086,1755287,-1.400432856
06-09-2012,76.2341341,77.11637821,75.87321519,76.4747467,1162262,0.315627452
07-09-2012,77.79812421,77.95853052,76.75546736,77.07628632,1479922,0.786585949
10-09-2012,77.43719713,77.6377034,76.27423409,76.4747467,1736056,-0.780447062
11-09-2012,76.43464489,76.71536384,75.75291336,76.27423859,3293904,-0.262188665
12-09-2012,76.59504711,76.99606598,76.1940219,76.63514709,2245714,0.47317222
13-09-2012,76.59505925,76.67525923,75.95342136,76.43464661,1617097,-0.261629939
14-09-2012,77.39709219,79.56261202,77.39709219,78.27934265,8320677,2.413429154
17-09-2012,79.40220191,80.80577763,79.04128298,79.60271454,4785653,1.690576137
18-09-2012,79.80323116,80.20425647,78.35955527,78.72047424,3773913,-1.108304284
20-09-2012,78.19914752,79.96364236,77.79812856,79.12149811,1778839,0.509427653
21-09-2012,79.16160286,83.81344972,78.39966489,82.32967377,16466187,4.054745848
24-09-2012,83.4124141,86.01905283,81.44740688,82.81088257,8315303,0.584490111
25-09-2012,84.8560945,85.57793237,82.24945562,82.65047455,4385299,-0.193704034
26-09-2012,82.61038037,82.61038037,80.64537925,82.44997406,3579073,-0.24258843
27-09-2012,82.2895577,88.70589875,81.20680087,83.85354614,15969826,1.702331745
28-09-2012,85.61803736,87.5830448,85.45763105,85.77845001,5178219,2.295554521
01-10-2012,85.17692406,85.8185557,84.25457344,85.05661774,1661549,-0.841507716
03-10-2012,85.01650783,86.17947106,84.01395726,84.21446991,3714574,-0.990102651
04-10-2012,85.01650918,85.57794081,83.5327333,83.77334595,12419495,-0.523810175
05-10-2012,84.65560083,85.61805154,67.852807,83.41243744,8368927,-0.430815439
08-10-2012,82.57028736,82.97130635,81.00630506,81.24691772,4193109,-2.596159255
09-10-2012,81.60782514,83.41241985,81.60782514,82.12915039,4987103,1.085866013
10-10-2012,81.80833653,81.96874918,80.08394804,80.28445435,3373208,-2.246091718
11-10-2012,80.92608854,82.1291517,80.08394433,81.68802643,3004569,1.748248891
12-10-2012,81.28700014,82.93118842,78.43974881,82.20935059,2553347,0.638189194
15-10-2012,82.28955443,83.37231757,81.40731027,83.13169861,1862149,1.12195026
16-10-2012,82.85098021,84.09414956,81.04638568,81.56771088,2094081,-1.881337394
17-10-2012,82.00884626,83.61293472,81.88853995,83.37232208,3608046,2.212408791
18-10-2012,84.05404784,86.37997403,83.69312891,85.81854248,5911073,2.934091719
19-10-2012,86.21957105,86.21957105,84.13426358,84.21446991,3263037,-1.869144505
22-10-2012,83.41242345,85.7383435,83.41242345,85.25711823,1449681,1.238086895
23-10-2012,84.41497962,85.01651126,83.93375431,84.53528595,913823,-0.846653383
25-10-2012,84.2946699,85.21702048,84.09416359,84.21446991,5049766,-0.379505477
29-10-2012,84.53528338,86.01906559,84.25457074,85.45763397,2273345,1.476188194
30-10-2012,85.33733024,86.33988086,84.09416698,84.53528595,1930744,-1.079304422
31-10-2012,84.13426711,85.61804304,84.01396079,85.05661774,1489890,0.616703169
